RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description                                      ,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,
C,1.02805E+11,1.00062E+11,HASSOCKS,THE GEE DOG LTD,,10/18/2023,,,THE GREYHOUND INN,KEYMER ROAD,HASSOCKS,WEST SUSSEX,BN6 8QT,13500,CL,PUBLIC HOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3368.25,10/18/2023,,0,,,0,0,,Y,-1347.3,Y,-1347.3,10/18/2023,N,0,,N,0,,,N,0,,N,0,,,,
C,10184900722H,010094497718,EAST GRINSTEAD,THE GILCHRIST COLLECTION LTD,,4/1/2023,,,2ND FLOOR FAIRWAY HOUSE,PORTLAND ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4ET,16000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01849E+11,010094497719,EAST GRINSTEAD,THE GILCHRIST COLLECTION LTD,,4/1/2024,,,CAR PARKING SPACE (VO) 21,FAIRWAY HOUSE PORTLAND ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4ET,300,CP1,CAR PARKING SPACE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10182580055Z,1.00062E+11,EAST GRINSTEAD,THE GOAT KITCHEN LTD,,4/28/2023,55 & 57 HIGH STREET,,55 & 57 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3DD,25000,CR1,CAFE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-4990,Y,-4990,5/24/2024,N,0,,N,0,,,N,0,,N,0,,,,
C,10182580059A,1.00062E+11,EAST GRINSTEAD,THE GOAT TO GO LIMITED,,5/1/2025,59A HIGH STREET,,59A HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3DD,7800,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10185000051B,010094500569,EAST GRINSTEAD,THE GRUB SHOP LIMITED,,8/19/2021,,,51B RAILWAY APPROACH,EAST GRINSTEAD,WEST SUSSEX,,RH19 1BT,8900,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4441.1,8/19/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.003E+11,010096790933,ANSTY AND STAPLEFIELD,THE GYM XCHANGE LTD,,8/6/2025,,,BARN 4A ANSTY FARM,DEAKS LANE,ANSTY,WEST SUSSEX,RH17 5AS,10250,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-924.86,8/6/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10100800096A,1.00062E+11,BURGESS HILL,THE HAVEN PREGNANCY COUNSELLING,CENTRE,4/1/2015,,,1ST FLR OFFICE 4 54A CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AE,2125,CO,OFFICES AND PREMISES,Y,0,80,0,-848.3,4/1/2015,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
CV,10225100008U,10070639681,HAYWARDS HEATH,THE HEALTH HUB,,11/25/2019,SHOP 3 2/,,SHOP 3 2/,8 SUSSEX ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4EA,24250,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.003E+11,010096791042,ANSTY AND STAPLEFIELD,THE HEASELAND ESTATE,,8/17/2025,,,BARN 3B OFFICE ANSTY FARM,DEAKS LANE,ANSTY,HAYWARDS HEATH WEST SUSSEX,RH17 5AS,5900,CO,Offices and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,8/17/2025,N,0,,,,
C,1.003E+11,010096790932,ANSTY AND STAPLEFIELD,THE HEASELAND ESTATE,,8/17/2025,,,BARN 3A ANSTY FARM,DEAKS LANE,ANSTY HAYWARDS HEATH,WEST SUSSEX,RH17 5AS,45250,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,8/17/2025,N,0,,,,
C,1.02813E+11,010094500506,HASSOCKS,THE HEELER CENTRE LIMITED,,5/13/2020,,,THE HEELER CENTRE UNIT 1,BRIDGE HOUSE,STATION APPROACH EAST,HASSOCKS WEST SUSSEX,BN6 8HN,8100,MH,SURGERY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4041.9,5/13/2020,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02407E+11,010070638044,HORSTED KEYNES,THE HORSTED CLUB LIMITED,,7/6/2010,,,HORSTED CLUB,CHAPEL LANE,HORSTED KEYNES,HAYWARDS HEATH WEST SUSSEX,RH17 7AF,4450,CL2,CLUB AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2220.55,7/6/2010,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,,HAYWARDS HEATH,THE HUNT COLLECTION LIMITED,,11/1/2025,,,OFFICE 18 SECOND FLOOR DELTA HOUSE,16 BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,4250,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-877.35,11/1/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02255E+11,010014104987,HAYWARDS HEATH,THE HURST EDUCATION TRUST,,12/1/2023,,,BOLNORE VILLAGE PRIMARY SCHOOL,UPDOWN HILL,HAYWARDS HEATH,WEST SUSSEX,RH16 4GD,153000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00202E+11,1.00062E+11,ALBOURNE,THE HURST EDUCATION TRUST,,4/1/2022,,,ALBOURNE C OF E PRIMARY SCHOOL,THE STREET,ALBOURNE,HASSOCKS WEST SUSSEX,BN6 9DH,46500,EL,SCHOOL AND PREMISES,Y,0,80,0,-18562.8,4/1/2022,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10261860147W,1.00062E+11,HURSTPIERPOINT,THE HURSTPIERPOINT PLAYERS,,7/26/2000,,,147 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9PU,6000,LT3,THEATRE AND PREMISES,Y,0,80,0,-2395.2,7/26/2000,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-239.52,Y,-239.52,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00805E+11,010014104131,BOLNEY,THE INSPIRED STORIES LTD,,2/28/2025,,,UNIT 48,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,12500,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0182E+11,1.00063E+11,EAST GRINSTEAD,THE INTERNATIONAL COLLEGE OF,ORIENTAL MEDICINE,4/1/1995,,,VAN BUREN HOUSE,GREENHEDGES AVENUE,EAST GRINSTEAD,WEST SUSSEX,RH19 1DZ,62000,EP,SCHOOL AND PREMISES,Y,0,80,0,-27528,4/1/1995,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01047E+11,010070632310,BURGESS HILL,THE LETTING PEOPLE LTD,,1/21/2006,,,10 STATION ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9DQ,6800,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3393.2,4/1/2010,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01826E+11,1.00062E+11,EAST GRINSTEAD,THE MARKET SQUARE FOOD & WINE,COMPANY LTD,7/14/2010,,,30-32 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3AS,33000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-6586.8,Y,-6586.8,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,1.03207E+11,010095668275,LINDFIELD RURAL,THE MASON ESTATE FARM,PARTNERSHIP,4/1/2017,,,DIY LIVERY BUTTERBOX FARM,NASH LANE SCAYNES HILL,HAYWARDS HEATH,WEST SUSSEX,RH17 7NJ,8100,LX,LIVERY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4041.9,4/1/2017,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01049E+11,1.00062E+11,BURGESS HILL,THE MEADOWS SURGERY,,9/9/1996,MEDICAL CENTRE,,MEDICAL CENTRE,TEMPLE GROVE,BURGESS HILL,WEST SUSSEX,RH15 9XN,21250,MH,SURGERY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,,HAYWARDS HEATH,THE MENTOR INITIATIVE,,1/5/2026,,,OFFICE 10 FIRST FLOOR DELTA HOUSE,16 BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,5900,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10222460794A,010090942648,HAYWARDS HEATH,THE MENTOR INITIATIVE,,6/22/2018,,,SUITE 2 4TH FLOOR,BURNS HOUSE HARLANDS ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1PG,19750,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10222500004Z,1.00062E+11,HAYWARDS HEATH,THE MEWES VETS LIMITED,,12/10/2001,,,4 HAYWARDS ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4HT,15500,MH,SURGERY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02248E+11,1.00062E+11,HAYWARDS HEATH,THE MOVEMENT YOGA LTD,,10/18/2020,,,73-75 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LQ,8800,LX,FITNESS CENTRE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4391.2,10/18/2020,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10480250900Z,10090019126,WORTH,THE MOVING COMMUNITY NETWORK LTD,T/A MOVE REVOLUTIONS,4/3/2023,,,UNIT 9 BORERS YARD,BORERS ARMS ROAD,COPTHORNE,CRAWLEY. WEST SUSSEX,RH10 3LH,7800,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,010090944825,HAYWARDS HEATH,THE MOVING COMMUNITY NETWORK LTD,T/A MOVE REVOLUTIONS,11/1/2015,,,UNIT 7,JOHN DE MIERRE HOUSE,20 BRIDGE ROAD,HAYWARDS HEATH WEST SUSSEX,RH16 1UA,8900,CO,STUDIO AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,9/10/2025,N,0,,,,
C,10185380740Z,010070639402,EAST GRINSTEAD,THE MUG TREE LTD,,11/25/2014,2 OLD STONE LINK,,2 OLD STONE LINK,SHIP STREET,EAST GRINSTEAD,WEST SUSSEX,RH19 4EF,7900,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3942.1,11/25/2014,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10186400711Z,010070639418,EAST GRINSTEAD,THE NATIONAL TRUST,,4/1/1995,HOLIDAY FLAT 2 STANDEN,,HOLIDAY FLAT 2 STANDEN,WEST HOATHLY ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4NE,4350,CH1,SELF CATERING HOLIDAY UNIT AND PREMISES,Y,0,80,0,-1736.52,4/1/2005,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10400620701Z,010062486743,SLAUGHAM,THE NATIONAL TRUST,,4/1/2017,,,NYMANS GARDEN (NATIONAL TRUST),STAPLEFIELD ROAD,HANDCROSS HAYWARDS HEATH,WEST SUSSEX,RH17 6EB,45000,LX,HISTORIC PROPERTY AND PREMISES,Y,0,80,0,-17964,4/1/2017,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04003E+11,010070637963,SLAUGHAM,THE NATIONAL TRUST,,4/1/2004,,,WOODLANDS COTTAGE,HIGH BEECHES LANE,HANDCROSS. HAYWARDS HEATH,WEST SUSSEX,RH17 6HQ,5400,CH1,SELF CATERING HOLIDAY UNIT AND PREMISES,Y,0,80,0,-2155.68,4/1/2004,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10186400712A,1.00063E+11,EAST GRINSTEAD,THE NATIONAL TRUST,,4/1/2000,STANDEN (NATIONAL TRUST),,STANDEN (NATIONAL TRUST),WEST HOATHLY ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4NE,0,LX,HISTORIC PROPERTY & PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04003E+11,010070637914,SLAUGHAM,THE NATIONAL TRUST,,6/22/2022,,,CHODDS FARMHOUSE,HIGH STREET,HANDCROSS HAYWARDS HEATH,WEST SUSSEX,RH17 6BL,12000,CH1,SELF CATERING HOLIDAY UNIT AND PREMISES,Y,0,80,0,-4790.4,6/22/2022,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.03401E+11,010014104838,NEWTIMBER,THE NATIONAL TRUST SOUTHERN,REGION,3/1/1999,,,THE MANOR (EAST WING),SADDLESCOMBE,BRIGHTON,EAST SUSSEX,BN45 7DE,3900,COS,OFFICES. STORE AND PREMISES,Y,0,80,0,-1556.88,3/1/1999,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01826E+11,1.00062E+11,EAST GRINSTEAD,THE NEST SUSSEX LTD,,11/3/2021,2 HIGH STREET,,2 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3AW,14000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2328.67,11/3/2021,,0,,,0,0,,Y,-1862.93,Y,-1862.93,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,10183660002Z,1.00062E+11,EAST GRINSTEAD,THE NEW EMPEROR LTD,,9/10/2018,2 THE PARADE,,2 THE PARADE,LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1QL,11500,CR,RESTAURANT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5738.5,9/10/2018,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04825E+11,010096790636,WORTH,THE NOVA COLLECTIVE WELLNESS,CENTRE LTD,9/1/2023,,,UNIT 1B FOREST BARN FARM,TURNERS HILL ROAD,CRAWLEY DOWN CRAWLEY,WEST SUSSEX,RH10 4QH,5900,CO,Offices and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-2944.1,9/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04004E+11,010095668484,SLAUGHAM,THE PADEL HUB RH17 LTD,,12/22/2023,,,UNIT 4 LINK 23,NURSERY LANE,WARNINGLID HAYWARDS HEATH,WEST SUSSEX,RH17 5JS,262500,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-58275,Y,-58275,12/23/2023,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01827E+11,010093411870,EAST GRINSTEAD,THE PAROCHIAL CHURCH COUNCIL OF,THE ECCLESIASTICAL PARISH OF ST,3/1/2017,,,54 HOLTYE AVENUE,EAST GRINSTEAD,WEST SUSSEX,,RH19 3EG,5100,LC3,HALL AND PREMISES,Y,20,80,0,-2035.92,4/1/2019,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01404E+11,1.00063E+11,CUCKFIELD,THE PAROCHIAL CHURCH COUNCIL OF,THE ECCLESIASTICAL PARISH OF,4/1/1995,,,THE OLD SCHOOL,CHURCH STREET,CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5JZ,9800,LC3,HALL AND PREMISES,Y,20,80,0,-3912.16,4/1/2000,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.03008E+11,010095667528,LINDFIELD,THE PENNY BLACK BARBER SHOP LTD,,9/17/2020,,,CABIN R/O OLD FIRE STATION HOUSE,98 HIGH STREET,LINDFIELD HAYWARDS HEATH,WEST SUSSEX,RH16 2HP,4400,CS3,HAIRDRESSING SALON,N,0,0,0,0,,N,0,0,0,0,,Y,-2195.6,9/17/2020,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02228E+11,010094497123,HAYWARDS HEATH,THE PERRYMOUNT BEAUTY LIMITED,,5/23/2018,FIRST FLOOR,,UNIT 5 HURSTWOOD GRANGE,HURSTWOOD LANE,HAYWARDS HEATH,WEST SUSSEX,RH17 7QX,7900,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3942.1,5/23/2018,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02228E+11,010090940884,HAYWARDS HEATH,THE PERRYMOUNT LIMITED,T/A THE PERRYMOUNT NATURAL,3/6/2018,GROUND FLOOR,,UNIT 5 HURSTWOOD GRANGE,HURSTWOOD LANE,HAYWARDS HEATH,WEST SUSSEX,RH17 7QX,11250,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5613.75,10/7/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00406E+11,010095671001,ARDINGLY,THE PET AND GARDEN WAREHOUSE LTD,T/A ADAMS GARDEN MACHINERY,4/1/2021,ADAMS GARDEN MACHINERY,,STOCKMANS BUILDING WEST,SOUTH OF ENGLAND CENTRE,SELSFIELD ROAD ARDLINGLY,HAYWARDS HEATH WEST SUSSEX,RH17 6TL,9800,IF3,Workshop and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-4890.2,4/1/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02256E+11,010093413284,HAYWARDS HEATH,THE PHYSIO THERAPY CENTRE,(SUSSEX) LIMITED,6/10/2022,,,7 DELAWARE ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 3UX,21750,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-4341.3,Y,-4341.3,6/10/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02256E+11,010093413268,HAYWARDS HEATH,THE PHYSIO THERAPY CENTRE,(SUSSEX) LIMITED,6/10/2022,,,PARKING OPP 7 DELAWARE ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 3UX,1200,CP1,CAR PARKING SPACES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04825E+11,010090018885,WORTH,THE PIZZA POST LTD,,6/1/2021,,,UNIT 2 OFFICE OUTBUILDING,DOWN PARK COACH HOUSE DOWN PARK,TURNERS HILL ROAD,CRAWLEY DOWN WEST SUSSEX,RH10 4HQ,4550,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2270.45,6/1/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10060280717Y,010070629978,BALCOMBE,THE PREMIER TRUST,,4/15/2025,,,ORCHARD BARN. BRETTS ORCHARD,HAYWARDS HEATH ROAD. BALCOMBE,HAYWARDS HEATH,WEST SUSSEX,RH17 6PL,2450,CW3,STORE,N,0,0,0,0,,N,0,0,0,0,,Y,-1175.66,4/15/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04001E+11,10070646204,SLAUGHAM,THE PURE OYSTER COMPANY LTD,,4/1/1995,IMPERIAL HOUSE,,IMPERIAL HOUSE,OLD BRIGHTON ROAD SOUTH,PEASE POTTAGE,CRAWLEY WEST SUSSEX,RH11 9AH,26500,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01827E+11,1.00063E+11,EAST GRINSTEAD,THE QUEEN VICTORIA HOSPITAL NHS,TRUST,4/1/1995,QUEEN VICTORIA HOSPITAL,,QUEEN VICTORIA HOSPITAL,HOLTYE ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 3DZ,995000,MH2,HOSPITAL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00805E+11,010090942497,BOLNEY,THE RAWSON HALL,,5/2/2015,,,NEW RAWSON HALL,THE STREET,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PF,20000,LC3,HALL AND PREMISES,Y,20,80,0,-7984,5/2/2015,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10480760008A,1.00063E+11,WORTH,THE REAL PIZZA COMPANY,(COPTHORNE) LTD,1/23/2014,,,8 COPTHORNE BANK,COPTHORNE,CRAWLEY,WEST SUSSEX,RH10 3QX,8900,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04003E+11,010095667529,SLAUGHAM,THE REGENERATIVE FUTURES,FOUNDATION,9/1/2020,,,THE BARN,SPRINGWOOD FARM,HIGH BEECHES LANE HANDCROSS,HAYWARDS HEATH WEST SUSSEX,RH17 6HQ,3900,LC3,HALL AND PREMISES,Y,0,80,0,-1556.88,9/1/2020,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00804E+11,1.00062E+11,BOLNEY,THE RESTAURANT GROUP PLC,,6/22/2004,,,THE BOLNEY STAGE PUBLIC HOUSE,LONDON ROAD,BOLNEY,HAYWARDS HEATH WEST SUSSEX,RH17 5RL,100000,CL,PUBLIC HOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01029E+11,010070632136,BURGESS HILL,THE RHU LTD,,10/13/2008,,,115 LOWER CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AA,13250,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3856.85,10/13/2008,,0,,,0,0,,Y,-1101.96,Y,-1101.96,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01031E+11,010070630470,BURGESS HILL,THE ROTARY CLUB OF CENTRAL,SUSSEX,9/22/2025,UNIT 21 MARKET PLACE,,UNIT 21 MARKET PLACE,BURGESS HILL,WEST SUSSEX,,RH15 9NP,12500,CS,SHOP AND PREMISES,Y,20,80,0,-2611.21,9/22/2025,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10185720004Y,1.00063E+11,EAST GRINSTEAD,THE ROYAL BRITISH LEGION,EAST GRINSTEAD BRANCH,4/1/1995,1ST FLOOR 3-,,1ST FLOOR 3-,4 STATION ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1DJ,2800,LC1,CLUB HOUSE AND PREMISES,Y,0,80,0,-1117.76,4/1/1995,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10182825014A,1.00063E+11,EAST GRINSTEAD,THE ROYAL LONDON MUTUAL,INSURANCE SOCIETY LTD,11/30/2025,14A BIRCHES INDUSTRIAL ESTATE,,14A BIRCHES INDUSTRIAL ESTATE,IMBERHORNE LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 1XZ,18500,IF3O,WORKSHOP. OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,3085.6,11/30/2025,Y,3085.6,11/30/2025,4/1/2026,IP,
C,1.02253E+11,1.00062E+11,HAYWARDS HEATH,THE SAFARI PIZZA COMPANY LIMITED,,5/4/2022,23 THE BROADWAY,,23 THE BROADWAY,HAYWARDS HEATH,WEST SUSSEX,,RH16 3AB,18750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-3742.5,Y,-3742.5,5/4/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,10184980004Y,010070639392,EAST GRINSTEAD,THE SALVATION ARMY TRADING COLTD,,5/25/2012,,,UNIT A,3 - 4 QUEENS WALK,EAST GRINSTEAD,WEST SUSSEX,RH19 4DW,23000,CS,SHOP AND PREMISES,Y,0,80,0,-9181.6,5/25/2012,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
